Farm,PlotNo,SpeciesName,variable,value
TMN,P327,LEUfas,CoverClass2.5m,1
TMN,P327,WEIrac,CoverClass2.5m,1
TMN,P327,GENlig,CoverClass2.5m,1
TMN,P327,PSEarb,CoverClass2.5m,1
TMN,P327,COPrha,CoverClass2.5m,NA
TMN,P327,KUNrob,CoverClass2.5m,NA
TMN,P327,KNIexc,CoverClass2.5m,NA
TMN,P327,CLEpan,CoverClass2.5m,NA
TMN,P327,CARser,CoverClass2.5m,NA
TMN,P327,HOHsex,CoverClass2.5m,NA
TMN,P327,PSEcra,CoverClass2.5m,NA
TMN,P327,RIPsca,CoverClass2.5m,NA
TMN,P327,ALEexc,CoverClass2.5m,NA
TMN,P327,HEDarb,CoverClass2.5m,NA
TMN,P327,PIPexc,CoverClass2.5m,NA
TMN,P327,BEItaw,CoverClass2.5m,NA
TMN,P327,DACdac,CoverClass2.5m,NA
TMN,P327,ARIser,CoverClass2.5m,NA
TMN,P328,HOHsex,CoverClass2.5m,NA
TMN,P328,KNIexc,CoverClass2.5m,NA
TMN,P328,ARIser,CoverClass2.5m,NA
TMN,P328,DICsqu,CoverClass2.5m,1
TMN,P328,CLEpan,CoverClass2.5m,1
TMN,P328,PSEarb,CoverClass2.5m,1
TMN,P328,CYAdea,CoverClass2.5m,NA
TMN,P328,COPgra,CoverClass2.5m,3
TMN,P328,MUEaus,CoverClass2.5m,2
TMN,P328,METdif,CoverClass2.5m,1
TMN,P328,GENlig,CoverClass2.5m,NA
TMN,P328,COPrha,CoverClass2.5m,NA
TMN,P328,MELram,CoverClass2.5m,NA
TMN,P328,BRArep,CoverClass2.5m,NA
TMN,P328,PARhet,CoverClass2.5m,NA
TMN,P328,HEDarb,CoverClass2.5m,NA
TMN,P275,PODtot,CoverClass2.5m,2
TMN,P275,RUBcis,CoverClass2.5m,NA
TMN,P275,CARser,CoverClass2.5m,1
TMN,P275,MUEaus,CoverClass2.5m,NA
TMN,P275,MELram,CoverClass2.5m,3
TMN,P275,COPrha,CoverClass2.5m,NA
TMN,P275,DACdac,CoverClass2.5m,NA
TMN,P275,PSEcra,CoverClass2.5m,NA
TMN,P275,RIPsca,CoverClass2.5m,NA
TMN,P275,PSEaxi,CoverClass2.5m,NA
TMN,P275,HEDarb,CoverClass2.5m,NA
TMN,P275,BEItaw,CoverClass2.5m,NA
TMN,P275,HOHsex,CoverClass2.5m,NA
TMN,P275,CLEmat,CoverClass2.5m,NA
TMN,P236,PODtot,CoverClass2.5m,4
TMN,P236,MELram,CoverClass2.5m,NA
TMN,P236,MUEaus,CoverClass2.5m,NA
TMN,P236,COPrha,CoverClass2.5m,NA
TMN,P236,RIPsca,CoverClass2.5m,NA
TMN,P236,FUCexc,CoverClass2.5m,NA
TMN,P236,CARser,CoverClass2.5m,NA
TMN,P236,HEDarb,CoverClass2.5m,NA
TMN,P236,ARIser,CoverClass2.5m,NA
TMN,P236,DACdac,CoverClass2.5m,NA
TMN,P238,DACdac,CoverClass2.5m,3
TMN,P238,PODtot,CoverClass2.5m,6
TMN,P238,HOHsex,CoverClass2.5m,2
TMN,P238,CARser,CoverClass2.5m,1
TMN,P238,ELAhoo,CoverClass2.5m,1
TMN,P238,RUBcis,CoverClass2.5m,3
TMN,P238,MELram,CoverClass2.5m,NA
TMN,P238,MUEaus,CoverClass2.5m,2
TMN,P238,LEPsco,CoverClass2.5m,2
TMN,P238,COPpro,CoverClass2.5m,2
TMN,P238,PENcor,CoverClass2.5m,1
TMN,P238,METdif,CoverClass2.5m,1
TMN,P238,COPrha,CoverClass2.5m,NA
TMN,P238,RUBfru,CoverClass2.5m,NA
TMN,P238,COProt,CoverClass2.5m,NA
TMN,P238,KNIexc,CoverClass2.5m,NA
TMN,P238,PSEcra,CoverClass2.5m,NA
TMN,P392,MELram,CoverClass2.5m,5
TMN,P392,RIPsca,CoverClass2.5m,2
TMN,P392,METcol,CoverClass2.5m,3
TMN,P392,RUBsch,CoverClass2.5m,NA
TMN,P392,DICfib,CoverClass2.5m,2
TMN,P392,DICsqu,CoverClass2.5m,2
TMN,P392,SCHdig,CoverClass2.5m,1
TMN,P392,METdif,CoverClass2.5m,NA
TMN,P392,PSEarb,CoverClass2.5m,NA
TMN,P392,CLEmat,CoverClass2.5m,NA
TMN,P392,MUEaus,CoverClass2.5m,NA
TMN,P392,HEDarb,CoverClass2.5m,NA
TMN,P392,PARhet,CoverClass2.5m,NA
TMN,P392,KNIexc,CoverClass2.5m,NA
TMN,P392,ALEexc,CoverClass2.5m,NA
TMN,P392,SCHdig,CoverClass2.5m,NA
TMN,P392,COPgra,CoverClass2.5m,NA
TMN,P392,GENlig,CoverClass2.5m,NA
TMN,P392,PENcor,CoverClass2.5m,NA
TMN,P351,MELram,CoverClass2.5m,4
TMN,P351,METcol,CoverClass2.5m,4
TMN,P351,MUEaus,CoverClass2.5m,1
TMN,P351,PHYoct,CoverClass2.5m,NA
TMN,P351,COProb,CoverClass2.5m,NA
TMN,P351,COPgra,CoverClass2.5m,NA
TMN,P371,ELAden,CoverClass2.5m,NA
TMN,P371,KNIexc,CoverClass2.5m,1
TMN,P371,HEDarb,CoverClass2.5m,2
TMN,P371,METdif,CoverClass2.5m,2
TMN,P371,BEItaw,CoverClass2.5m,NA
TMN,P371,MELram,CoverClass2.5m,1
TMN,P371,RIPsca,CoverClass2.5m,1
TMN,P371,CYAdea,CoverClass2.5m,5
TMN,P371,PODtot,CoverClass2.5m,NA
TMN,P371,PSEarb,CoverClass2.5m,1
TMN,P371,RHAsol,CoverClass2.5m,NA
TMN,P371,COPrha,CoverClass2.5m,NA
TMN,P371,COPgra,CoverClass2.5m,NA
TMN,P371,ALEexc,CoverClass2.5m,NA
TMN,P371,GENlig,CoverClass2.5m,NA
TMN,P371,PARhet,CoverClass2.5m,NA
TMN,P371,PSEcra,CoverClass2.5m,NA
TMN,P371,PRUtax,CoverClass2.5m,NA
TMN,P371,MUEaus,CoverClass2.5m,NA
TMN,P371,DACdac,CoverClass2.5m,NA
TMN,P360,ALEexc,CoverClass2.5m,NA
TMN,P360,CYAmed,CoverClass2.5m,NA
TMN,P360,PODtot,CoverClass2.5m,NA
TMN,P360,MELram,CoverClass2.5m,2
TMN,P360,CARser,CoverClass2.5m,NA
TMN,P360,CYAdea,CoverClass2.5m,3
TMN,P360,DICsqu,CoverClass2.5m,3
TMN,P360,RIPsca,CoverClass2.5m,2
TMN,P360,METcol,CoverClass2.5m,3
TMN,P360,CYAsmi,CoverClass2.5m,2
TMN,P360,BEItaw,CoverClass2.5m,1
TMN,P360,BRArep,CoverClass2.5m,1
TMN,P360,STRhet,CoverClass2.5m,1
TMN,P360,COPrha,CoverClass2.5m,NA
TMN,P360,GENlig,CoverClass2.5m,1
TMN,P360,RHAsol,CoverClass2.5m,NA
TMN,P360,PARhet,CoverClass2.5m,NA
TMN,P360,HEDarb,CoverClass2.5m,NA
TMN,P360,MUEaus,CoverClass2.5m,NA
TMN,P360,SCHdig,CoverClass2.5m,NA
TMN,P360,KNIexc,CoverClass2.5m,NA
TMN,P360,DACdac,CoverClass2.5m,NA
TMN,P360,PSEarb,CoverClass2.5m,NA
TMN,P436,BEItaw,CoverClass2.5m,3
TMN,P436,RIPsca,CoverClass2.5m,1
TMN,P436,HEDarb,CoverClass2.5m,1
TMN,P436,MELram,CoverClass2.5m,2
TMN,P436,CYAdea,CoverClass2.5m,4
TMN,P436,METdif,CoverClass2.5m,NA
TMN,P436,METper,CoverClass2.5m,1
TMN,P436,RHAsol,CoverClass2.5m,NA
TMN,P436,PAStet,CoverClass2.5m,NA
TMN,P436,KNIexc,CoverClass2.5m,NA
TMN,P436,PODtot,CoverClass2.5m,NA
TMN,P436,ALEexc,CoverClass2.5m,NA
TMN,P436,COProt,CoverClass2.5m,NA
TMN,P436,DACdac,CoverClass2.5m,NA
TMN,P436,WEIrac,CoverClass2.5m,NA
TMN,P436,PARhet,CoverClass2.5m,NA
TMN,P436,GENlig,CoverClass2.5m,NA
TMN,P436,COPrha,CoverClass2.5m,NA
TMN,P436,PRUtax,CoverClass2.5m,NA
TMN,P436,MUEaus,CoverClass2.5m,NA
TMN,P436,SCHdig,CoverClass2.5m,NA
TMN,P436,PSEcra,CoverClass2.5m,NA
TMN,P298,PODtot,CoverClass2.5m,7
TMN,P298,DACdac,CoverClass2.5m,2
TMN,P298,KUNrob,CoverClass2.5m,1
TMN,P298,COPrha,CoverClass2.5m,NA
TMN,P298,MUEaus,CoverClass2.5m,NA
TMN,P262,DACdac,CoverClass2.5m,6
TMN,P262,PRUtax,CoverClass2.5m,3
TMN,P262,RUBfru,CoverClass2.5m,NA
TMN,P269,PODtot,CoverClass2.5m,2
TMN,P269,HOHsex,CoverClass2.5m,NA
TMN,P269,KUNrob,CoverClass2.5m,NA
TMN,P269,SENgls,CoverClass2.5m,2
TMN,P269,CARser,CoverClass2.5m,NA
TMN,P269,DICsqu,CoverClass2.5m,5
TMN,P269,CYAdea,CoverClass2.5m,1
TMN,P269,BRArep,CoverClass2.5m,2
TMN,P269,METdif,CoverClass2.5m,1
TMN,P269,RHAsol,CoverClass2.5m,2
TMN,P269,GENlig,CoverClass2.5m,1
TMN,P269,COPrha,CoverClass2.5m,1
TMN,P269,DICfib,CoverClass2.5m,2
TMN,P269,MELram,CoverClass2.5m,NA
TMN,P269,CYAsmi,CoverClass2.5m,NA
TMN,P269,PSEarb,CoverClass2.5m,NA
TMN,P269,CLEpan,CoverClass2.5m,NA
TMN,P269,DACdac,CoverClass2.5m,NA
TMN,P269,KNIexc,CoverClass2.5m,NA
TMN,P269,PAStet,CoverClass2.5m,NA
TMN,P269,PSEcra,CoverClass2.5m,NA
TMN,P250,PODtot,CoverClass2.5m,NA
TMN,P250,KUNrob,CoverClass2.5m,NA
TMN,P250,DICsqu,CoverClass2.5m,4
TMN,P250,CARser,CoverClass2.5m,2
TMN,P250,HOHsex,CoverClass2.5m,NA
TMN,P250,COProb,CoverClass2.5m,NA
TMN,P250,MELram,CoverClass2.5m,NA
TMN,P250,METdif,CoverClass2.5m,1
TMN,P250,PSEarb,CoverClass2.5m,NA
TMN,P250,BRArep,CoverClass2.5m,1
TMN,P250,DICfib,CoverClass2.5m,4
TMN,P250,COPrha,CoverClass2.5m,1
TMN,P250,RIPsca,CoverClass2.5m,NA
TMN,P250,PSEcra,CoverClass2.5m,NA
TMN,P250,FUCexc,CoverClass2.5m,NA
TMN,P250,ARIser,CoverClass2.5m,NA
TMN,P250,GENlig,CoverClass2.5m,NA
TMN,P250,PSEaxi,CoverClass2.5m,NA
TMN,P250,HEDarb,CoverClass2.5m,NA
TMN,P250,COPros,CoverClass2.5m,NA
TMN,P250,DACdac,CoverClass2.5m,NA
TMN,P250,SENgls,CoverClass2.5m,NA
TMN,P250,ELAhoo,CoverClass2.5m,NA
TMN,P250,KNIexc,CoverClass2.5m,NA
TMN,P250,CLEpan,CoverClass2.5m,NA
TMN,P250,PAStet,CoverClass2.5m,NA
TMN,P250,MUEaus,CoverClass2.5m,NA
TMN,P250,RHAsol,CoverClass2.5m,NA
TMN,P377,PINrad,CoverClass2.5m,NA
TMN,P377,ARIser,CoverClass2.5m,2
TMN,P377,COProt,CoverClass2.5m,NA
TMN,P377,CYAsmi,CoverClass2.5m,NA
TMN,P377,CYAdea,CoverClass2.5m,NA
TMN,P377,CARser,CoverClass2.5m,NA
TMN,P377,MELram,CoverClass2.5m,NA
TMN,P377,MUEaus,CoverClass2.5m,NA
TMN,P377,PENcor,CoverClass2.5m,NA
TMN,P377,PHYoct,CoverClass2.5m,NA
TMN,P377,HEDarb,CoverClass2.5m,NA
TMN,P377,RUBsch,CoverClass2.5m,NA
TMN,P377,PODtot,CoverClass2.5m,NA
TMN,P377,ALEexc,CoverClass2.5m,NA
TMN,P377,CLEmat,CoverClass2.5m,NA
TMN,P377,DACdac,CoverClass2.5m,NA
TMN,P377,KNIexc,CoverClass2.5m,NA
TMN,P377,RIPsca,CoverClass2.5m,NA
TMN,P377,BEItaw,CoverClass2.5m,NA
TMN,P375,WEIrac,CoverClass2.5m,3
TMN,P375,CYAmed,CoverClass2.5m,NA
TMN,P375,RIPsca,CoverClass2.5m,6
TMN,P375,MELram,CoverClass2.5m,3
TMN,P375,FUCexc,CoverClass2.5m,3
TMN,P375,DICsqu,CoverClass2.5m,5
TMN,P375,METcol,CoverClass2.5m,5
TMN,P375,COPgra,CoverClass2.5m,1
TMN,P375,HEDarb,CoverClass2.5m,2
TMN,P375,KNIexc,CoverClass2.5m,NA
TMN,P375,RUBsch,CoverClass2.5m,NA
TMN,P375,PODtot,CoverClass2.5m,NA
TMN,P375,COPrig,CoverClass2.5m,NA
TMN,P375,DACdac,CoverClass2.5m,NA
TMN,P375,SCHdig,CoverClass2.5m,NA
TMN,P375,PAStet,CoverClass2.5m,NA
TMN,P375,PARhet,CoverClass2.5m,NA
TMN,P375,BEItaw,CoverClass2.5m,NA
TMN,P375,PSEarb,CoverClass2.5m,NA
TMN,P375,PENcor,CoverClass2.5m,NA
TMN,P375,GENlig,CoverClass2.5m,NA
TMN,P375,MUEaus,CoverClass2.5m,NA
TMN,P375,CLEmat,CoverClass2.5m,NA
TMN,P375,COPgra,CoverClass2.5m,NA
TMN,P311,PODtot,CoverClass2.5m,5
TMN,P311,PSEarb,CoverClass2.5m,4
TMN,P311,DICsqu,CoverClass2.5m,3
TMN,P311,WEIrac,CoverClass2.5m,2
TMN,P311,MELram,CoverClass2.5m,3
TMN,P311,KUNrob,CoverClass2.5m,NA
TMN,P311,METdif,CoverClass2.5m,2
TMN,P311,METcol,CoverClass2.5m,2
TMN,P311,CYAsmi,CoverClass2.5m,1
TMN,P311,URTfer,CoverClass2.5m,1
TMN,P311,RHAsol,CoverClass2.5m,NA
TMN,P311,COPrha,CoverClass2.5m,NA
TMN,P311,RIPsca,CoverClass2.5m,NA
TMN,P311,PENcor,CoverClass2.5m,NA
TMN,P311,GENlig,CoverClass2.5m,NA
TMN,P311,HOHsex,CoverClass2.5m,NA
TMN,P311,MUEaus,CoverClass2.5m,NA
TMN,P311,HEDarb,CoverClass2.5m,NA
TMN,P311,PARhet,CoverClass2.5m,NA
TMN,P311,SCHdig,CoverClass2.5m,NA
TMN,P311,PSEcra,CoverClass2.5m,NA
TMN,P311,RUBsch,CoverClass2.5m,NA
TMN,P311,KNIexc,CoverClass2.5m,NA
TMN,P311,COPgra,CoverClass2.5m,NA
TMN,P311,BEItaw,CoverClass2.5m,NA
TMN,P311,CLEmat,CoverClass2.5m,NA
TMN,P331,PINrad,CoverClass2.5m,NA
TMN,P331,MUEaus,CoverClass2.5m,NA
TMN,P331,ARIser,CoverClass2.5m,NA
TMN,P331,FUCexc,CoverClass2.5m,NA
TMN,P331,PHYoct,CoverClass2.5m,NA
TMN,P331,MELram,CoverClass2.5m,NA
TMN,P331,COPgra,CoverClass2.5m,NA
TMN,P331,RIPsca,CoverClass2.5m,NA
TMN,P331,HEDarb,CoverClass2.5m,NA
TMN,P331,BEItaw,CoverClass2.5m,NA
TMN,P331,HOHsex,CoverClass2.5m,NA
TMN,P331,COPrha,CoverClass2.5m,NA
TMN,P331,COProb,CoverClass2.5m,NA
TMN,P331,PODtot,CoverClass2.5m,NA
TMN,P331,PSEarb,CoverClass2.5m,NA
TMN,P281,PODtot,CoverClass2.5m,6
TMN,tp282,PRUtax,CoverClass2.5m,NA
TMN,P279,PODtot,CoverClass2.5m,5
TMN,P279,DACdac,CoverClass2.5m,1
TMN,P279,RUBfru,CoverClass2.5m,NA
TMN,P279,MUEaus,CoverClass2.5m,NA
TMN,P437,WEIrac,CoverClass2.5m,1
TMN,P437,DICsqu,CoverClass2.5m,4
TMN,P437,ARIser,CoverClass2.5m,NA
TMN,P437,SCHdig,CoverClass2.5m,2
TMN,P437,MELram,CoverClass2.5m,2
TMN,P437,ELAden,CoverClass2.5m,2
TMN,P437,PSEarb,CoverClass2.5m,NA
TMN,P437,COPgra,CoverClass2.5m,1
TMN,P437,METcol,CoverClass2.5m,3
TMN,P437,RIPsca,CoverClass2.5m,NA
TMN,P437,METdif,CoverClass2.5m,2
TMN,P437,RIPsca,CoverClass2.5m,NA
TMN,P437,KNIexc,CoverClass2.5m,NA
TMN,P437,GENlig,CoverClass2.5m,NA
TMN,P437,BEItaw,CoverClass2.5m,NA
TMN,P437,HEDarb,CoverClass2.5m,NA
TMN,P437,MUEaus,CoverClass2.5m,NA
TMN,P180,PODtot,CoverClass2.5m,6
TMN,P180,RUBcis,CoverClass2.5m,4
TMN,P180,KUNrob,CoverClass2.5m,2
TMN,P180,MUEaus,CoverClass2.5m,NA
TMN,P180,DACdac,CoverClass2.5m,NA
TMN,P202,PODtot,CoverClass2.5m,6
TMN,P202,RUBfru,CoverClass2.5m,4
TMN,P202,LEYfor,CoverClass2.5m,NA
TMN,P184,LEYfor,CoverClass2.5m,6
TMN,P184,RUBfru,CoverClass2.5m,NA
TMN,P184,BUDdav,CoverClass2.5m,1
TMN,P184,SALcin,CoverClass2.5m,3
TMN,P162,PODtot,CoverClass2.5m,6
TMN,P162,RUBfru,CoverClass2.5m,NA
TMN,P374,GRIluc,CoverClass2.5m,NA
TMN,P374,BEItaw,CoverClass2.5m,1
TMN,P374,METper,CoverClass2.5m,1
TMN,P374,RIPsca,CoverClass2.5m,2
TMN,P374,DICsqu,CoverClass2.5m,4
TMN,P374,CARser,CoverClass2.5m,1
TMN,P374,COPgra,CoverClass2.5m,2
TMN,P374,PSEarb,CoverClass2.5m,1
TMN,P374,METdif,CoverClass2.5m,1
TMN,P374,WEIrac,CoverClass2.5m,2
TMN,P374,METcol,CoverClass2.5m,2
TMN,P374,HEDarb,CoverClass2.5m,1
TMN,P374,MELram,CoverClass2.5m,1
TMN,P374,STRhet,CoverClass2.5m,1
TMN,P374,PODtot,CoverClass2.5m,NA
TMN,P374,COPrha,CoverClass2.5m,NA
TMN,P374,RUBsch,CoverClass2.5m,NA
TMN,P374,CYAdea,CoverClass2.5m,NA
TMN,P374,GENlig,CoverClass2.5m,NA
TMN,P374,DACdac,CoverClass2.5m,NA
TMN,P374,HEDarb,CoverClass2.5m,NA
TMN,P374,PSEcra,CoverClass2.5m,NA
TMN,P374,ARIser,CoverClass2.5m,NA
TMN,P374,KNIexc,CoverClass2.5m,NA
TMN,P374,MUEaus,CoverClass2.5m,NA
TMN,P152,PODtot,CoverClass0.3.2m,2
TMN,P152,PRUtax,CoverClass0.3.2m,NA
TMN,P152,DACdac,CoverClass0.3.2m,1
TMN,P152,PARhet,CoverClass0.3.2m,1
TMN,P152,MUEaus,CoverClass0.3.2m,NA
TMN,P152,STRhet,CoverClass0.3.2m,1
TMN,P152,COPrig,CoverClass0.3.2m,1
TMN,P152,COProt,CoverClass0.3.2m,3
TMN,P152,COPrha,CoverClass0.3.2m,5
TMN,P152,HOHsex,CoverClass0.3.2m,1
TMN,P152,RUBfru,CoverClass0.3.2m,1
TMN,P152,RUBcis,CoverClass0.3.2m,1
TMN,P152,CARser,CoverClass0.3.2m,1
TMN,P152,CLEpan,CoverClass0.3.2m,1
TMN,P152,DICsqu,CoverClass0.3.2m,1
TMN,P152,MELsim,CoverClass0.3.2m,1
TMN,P152,PENcor,CoverClass0.3.2m,1
TMN,P152,METdif,CoverClass0.3.2m,1
TMN,P152,RIPsca,CoverClass0.3.2m,NA
TMN,P152,MELram,CoverClass0.3.2m,NA
TMN,P152,PSEarb,CoverClass0.3.2m,NA
TMN,P152,PAStet,CoverClass0.3.2m,NA
TMN,P152,KNIexc,CoverClass0.3.2m,NA
TMN,P152,PSEcra,CoverClass0.3.2m,NA
TMN,P152,HEDarb,CoverClass0.3.2m,NA
TMN,P152,RHAsol,CoverClass0.3.2m,NA
TMN,P369,PINrad,CoverClass0.3.2m,NA
TMN,P369,PODtot,CoverClass0.3.2m,NA
TMN,P369,ARIser,CoverClass0.3.2m,NA
TMN,P369,MELram,CoverClass0.3.2m,NA
TMN,P369,DICsqu,CoverClass0.3.2m,NA
TMN,P369,RIPsca,CoverClass0.3.2m,NA
TMN,P369,COPrha,CoverClass0.3.2m,1
TMN,P369,FUCexc,CoverClass0.3.2m,1
TMN,P369,METdif,CoverClass0.3.2m,1
TMN,P369,GENlig,CoverClass0.3.2m,1
TMN,P369,HEDarb,CoverClass0.3.2m,NA
TMN,P369,SCHdig,CoverClass0.3.2m,NA
TMN,P369,RHAsol,CoverClass0.3.2m,NA
TMN,P369,MUEaus,CoverClass0.3.2m,NA
TMN,P369,CLEmat,CoverClass0.3.2m,NA
TMN,P350,PINrad,CoverClass0.3.2m,NA
TMN,P350,CYAsmi,CoverClass0.3.2m,3
TMN,P350,ARIser,CoverClass0.3.2m,1
TMN,P350,GENlig,CoverClass0.3.2m,1
TMN,P350,FUCexc,CoverClass0.3.2m,1
TMN,P350,PHYoct,CoverClass0.3.2m,1
TMN,P350,MUEaus,CoverClass0.3.2m,1
TMN,P350,SCHdig,CoverClass0.3.2m,1
TMN,P350,PODtot,CoverClass0.3.2m,NA
TMN,P350,DACdac,CoverClass0.3.2m,NA
TMN,P350,HEDarb,CoverClass0.3.2m,NA
TMN,P350,COPrha,CoverClass0.3.2m,NA
TMN,P350,KNIexc,CoverClass0.3.2m,NA
TMN,P350,RIPsca,CoverClass0.3.2m,NA
TMN,P350,RUBsch,CoverClass0.3.2m,NA
TMN,P350,MELram,CoverClass0.3.2m,NA
TMN,P350,COProb,CoverClass0.3.2m,NA
TMN,P350,CARser,CoverClass0.3.2m,NA
TMN,P350,COPgra,CoverClass0.3.2m,NA
TMN,P350,RUBfru,CoverClass0.3.2m,NA
TMN,P350,CLEvit,CoverClass0.3.2m,NA
TMN,P231,PINrad,CoverClass0.3.2m,NA
TMN,P231,DICsqu,CoverClass0.3.2m,2
TMN,P231,ARIser,CoverClass0.3.2m,2
TMN,P231,MELram,CoverClass0.3.2m,1
TMN,P231,CYAdea,CoverClass0.3.2m,1
TMN,P231,FUCexc,CoverClass0.3.2m,1
TMN,P231,PENcor,CoverClass0.3.2m,1
TMN,P231,RUBfru,CoverClass0.3.2m,1
TMN,P231,PHYoct,CoverClass0.3.2m,1
TMN,P231,COProt,CoverClass0.3.2m,1
TMN,P231,CYAsmi,CoverClass0.3.2m,2
TMN,P231,MUEaus,CoverClass0.3.2m,1
TMN,P231,COPrha,CoverClass0.3.2m,NA
TMN,P231,HEDarb,CoverClass0.3.2m,NA
TMN,P231,RIPsca,CoverClass0.3.2m,NA
TMN,P433,PODtot,CoverClass0.3.2m,1
TMN,P433,CYAmed,CoverClass0.3.2m,NA
TMN,P433,DICsqu,CoverClass0.3.2m,2
TMN,P433,METrob,CoverClass0.3.2m,NA
TMN,P433,WEIrac,CoverClass0.3.2m,1
TMN,P433,DICfib,CoverClass0.3.2m,NA
TMN,P433,DACdac,CoverClass0.3.2m,1
TMN,P433,METcol,CoverClass0.3.2m,1
TMN,P433,METper,CoverClass0.3.2m,1
TMN,P433,COPrha,CoverClass0.3.2m,1
TMN,P433,MELram,CoverClass0.3.2m,1
TMN,P433,HEDarb,CoverClass0.3.2m,NA
TMN,P433,COPare,CoverClass0.3.2m,NA
TMN,P433,MUEaus,CoverClass0.3.2m,NA
TMN,P433,RUBfru,CoverClass0.3.2m,NA
TMN,P433,BEItaw,CoverClass0.3.2m,NA
TMN,P433,COProb,CoverClass0.3.2m,NA
TMN,P433,ALEexc,CoverClass0.3.2m,NA
TMN,P433,RUBcis,CoverClass0.3.2m,NA
TMN,P433,CARser,CoverClass0.3.2m,NA
TMN,P433,COPrig,CoverClass0.3.2m,NA
TMN,P433,KNIexc,CoverClass0.3.2m,NA
TMN,P433,PSEarb,CoverClass0.3.2m,NA
TMN,P433,PSEcra,CoverClass0.3.2m,NA
TMN,P433,GENlig,CoverClass0.3.2m,NA
TMN,P433,HOHsex,CoverClass0.3.2m,NA
TMN,P433,PRUtax,CoverClass0.3.2m,NA
TMN,P433,ARIser,CoverClass0.3.2m,NA
TMN,P433,PARcap,CoverClass0.3.2m,NA
TMN,P433,PARhet,CoverClass0.3.2m,NA
TMN,P433,LEUfas,CoverClass0.3.2m,NA
TMN,P413,BEItaw,CoverClass0.3.2m,1
TMN,P413,RIPsca,CoverClass0.3.2m,NA
TMN,P413,CYAmed,CoverClass0.3.2m,NA
TMN,P413,DICsqu,CoverClass0.3.2m,2
TMN,P413,MELram,CoverClass0.3.2m,NA
TMN,P413,METdif,CoverClass0.3.2m,1
TMN,P413,GENlig,CoverClass0.3.2m,1
TMN,P413,SCHdig,CoverClass0.3.2m,1
TMN,P413,COPgra,CoverClass0.3.2m,NA
TMN,P413,PSEarb,CoverClass0.3.2m,NA
TMN,P413,METper,CoverClass0.3.2m,1
TMN,P413,WEIrac,CoverClass0.3.2m,1
TMN,P413,DACdac,CoverClass0.3.2m,1
TMN,P413,ALEexc,CoverClass0.3.2m,1
TMN,P413,PRUtax,CoverClass0.3.2m,1
TMN,P413,PARhet,CoverClass0.3.2m,NA
TMN,P413,HEDarb,CoverClass0.3.2m,NA
TMN,P413,KNIexc,CoverClass0.3.2m,NA
TMN,P413,HOHsex,CoverClass0.3.2m,NA
TMN,P413,RUBcis,CoverClass0.3.2m,NA
TMN,P413,CLEmat,CoverClass0.3.2m,NA
TMN,P413,PODtot,CoverClass0.3.2m,NA
TMN,P412,BEItaw,CoverClass0.3.2m,1
TMN,P412,PARcap,CoverClass0.3.2m,NA
TMN,P412,PODtot,CoverClass0.3.2m,4
TMN,P412,CYAmed,CoverClass0.3.2m,NA
TMN,P412,DICsqu,CoverClass0.3.2m,2
TMN,P412,HOHsex,CoverClass0.3.2m,NA
TMN,P412,PARhet,CoverClass0.3.2m,1
TMN,P412,MUEaus,CoverClass0.3.2m,NA
TMN,P412,FUCexc,CoverClass0.3.2m,NA
TMN,P412,CARser,CoverClass0.3.2m,NA
TMN,P412,MELram,CoverClass0.3.2m,NA
TMN,P412,COPgra,CoverClass0.3.2m,NA
TMN,P412,RUBsch,CoverClass0.3.2m,NA
TMN,P412,COPrha,CoverClass0.3.2m,NA
TMN,P412,HEDarb,CoverClass0.3.2m,NA
TMN,P412,RIPsca,CoverClass0.3.2m,NA
TMN,P412,PSEcra,CoverClass0.3.2m,NA
TMN,P412,ALEexc,CoverClass0.3.2m,NA
TMN,P412,WEIrac,CoverClass0.3.2m,NA
TMN,P327,PODtot,CoverClass0.3.2m,1
TMN,P327,MELram,CoverClass0.3.2m,1
TMN,P327,DICsqu,CoverClass0.3.2m,3
TMN,P327,FUCexc,CoverClass0.3.2m,1
TMN,P327,CYAdea,CoverClass0.3.2m,1
TMN,P327,COPgra,CoverClass0.3.2m,NA
TMN,P327,BRArep,CoverClass0.3.2m,1
TMN,P327,METdif,CoverClass0.3.2m,1
TMN,P327,LEUfas,CoverClass0.3.2m,NA
TMN,P327,WEIrac,CoverClass0.3.2m,1
TMN,P327,GENlig,CoverClass0.3.2m,1
TMN,P327,PSEarb,CoverClass0.3.2m,NA
TMN,P327,COPrha,CoverClass0.3.2m,2
TMN,P327,KUNrob,CoverClass0.3.2m,1
TMN,P327,KNIexc,CoverClass0.3.2m,1
TMN,P327,CLEpan,CoverClass0.3.2m,1
TMN,P327,CARser,CoverClass0.3.2m,NA
TMN,P327,HOHsex,CoverClass0.3.2m,NA
TMN,P327,PSEcra,CoverClass0.3.2m,NA
TMN,P327,RIPsca,CoverClass0.3.2m,NA
TMN,P327,ALEexc,CoverClass0.3.2m,NA
TMN,P327,HEDarb,CoverClass0.3.2m,NA
TMN,P327,PIPexc,CoverClass0.3.2m,NA
TMN,P327,BEItaw,CoverClass0.3.2m,NA
TMN,P327,DACdac,CoverClass0.3.2m,NA
TMN,P327,ARIser,CoverClass0.3.2m,NA
